Region1Beijing_PV_Central,Region2Tianjin_PV_Central,Region3Hebei_PV_Central,Region4Shanxi_PV_Central,Region5Innermongolia_PV_Central,Region6Liaoning_PV_Central,Region7Jilin_PV_Central,Region8Heilongjiang_PV_Central,Region9Shanghai_PV_Central,Region10Jiangsu_PV_Central,Region11Zhejiang_PV_Central,Region12Anhui_PV_Central,Region13Fujian_PV_Central,Region14Jiangxi_PV_Central,Region15Shandong_PV_Central,Region16Henan_PV_Central,Region17Hubei_PV_Central,Region18Hunan_PV_Central,Region19Guangdong_PV_Central,Region20Guangxi_PV_Central,Region21Hainan_PV_Central,Region22Chongqing_PV_Central,Region23Sichuan_PV_Central,Region24Guizhou_PV_Central,Region25Yunnan_PV_Central,Region26Tibet_PV_Central,Region27Shaanxi_PV_Central,Region28Gansu_PV_Central,Region29Qinghai_PV_Central,Region30Ningxia_PV_Central,Region31Xinjiang_PV_Central,Region1Beijing_PV_Distribution,Region2Tianjin_PV_Distribution,Region3Hebei_PV_Distribution,Region4Shanxi_PV_Distribution,Region5Innermongolia_PV_Distribution,Region6Liaoning_PV_Distribution,Region7Jilin_PV_Distribution,Region8Heilongjiang_PV_Distribution,Region9Shanghai_PV_Distribution,Region10Jiangsu_PV_Distribution,Region11Zhejiang_PV_Distribution,Region12Anhui_PV_Distribution,Region13Fujian_PV_Distribution,Region14Jiangxi_PV_Distribution,Region15Shandong_PV_Distribution,Region16Henan_PV_Distribution,Region17Hubei_PV_Distribution,Region18Hunan_PV_Distribution,Region19Guangdong_PV_Distribution,Region20Guangxi_PV_Distribution,Region21Hainan_PV_Distribution,Region22Chongqing_PV_Distribution,Region23Sichuan_PV_Distribution,Region24Guizhou_PV_Distribution,Region25Yunnan_PV_Distribution,Region26Tibet_PV_Distribution,Region27Shaanxi_PV_Distribution,Region28Gansu_PV_Distribution,Region29Qinghai_PV_Distribution,Region30Ningxia_PV_Distribution,Region31Xinjiang_PV_Distribution,Region1Beijing_Wind_Onshore,Region2Tianjin_Wind_Onshore,Region3Hebei_Wind_Onshore,Region4Shanxi_Wind_Onshore,Region5Innermongolia_Wind_Onshore,Region6Liaoning_Wind_Onshore,Region7Jilin_Wind_Onshore,Region8Heilongjiang_Wind_Onshore,Region9Shanghai_Wind_Onshore,Region10Jiangsu_Wind_Onshore,Region11Zhejiang_Wind_Onshore,Region12Anhui_Wind_Onshore,Region13Fujian_Wind_Onshore,Region14Jiangxi_Wind_Onshore,Region15Shandong_Wind_Onshore,Region16Henan_Wind_Onshore,Region17Hubei_Wind_Onshore,Region18Hunan_Wind_Onshore,Region19Guangdong_Wind_Onshore,Region20Guangxi_Wind_Onshore,Region21Hainan_Wind_Onshore,Region22Chongqing_Wind_Onshore,Region23Sichuan_Wind_Onshore,Region24Guizhou_Wind_Onshore,Region25Yunnan_Wind_Onshore,Region26Tibet_Wind_Onshore,Region27Shaanxi_Wind_Onshore,Region28Gansu_Wind_Onshore,Region29Qinghai_Wind_Onshore,Region30Ningxia_Wind_Onshore,Region31Xinjiang_Wind_Onshore,Region1Beijing_Wind_Offshore,Region2Tianjin_Wind_Offshore,Region3Hebei_Wind_Offshore,Region4Shanxi_Wind_Offshore,Region5Innermongolia_Wind_Offshore,Region6Liaoning_Wind_Offshore,Region7Jilin_Wind_Offshore,Region8Heilongjiang_Wind_Offshore,Region9Shanghai_Wind_Offshore,Region10Jiangsu_Wind_Offshore,Region11Zhejiang_Wind_Offshore,Region12Anhui_Wind_Offshore,Region13Fujian_Wind_Offshore,Region14Jiangxi_Wind_Offshore,Region15Shandong_Wind_Offshore,Region16Henan_Wind_Offshore,Region17Hubei_Wind_Offshore,Region18Hunan_Wind_Offshore,Region19Guangdong_Wind_Offshore,Region20Guangxi_Wind_Offshore,Region21Hainan_Wind_Offshore,Region22Chongqing_Wind_Offshore,Region23Sichuan_Wind_Offshore,Region24Guizhou_Wind_Offshore,Region25Yunnan_Wind_Offshore,Region26Tibet_Wind_Offshore,Region27Shaanxi_Wind_Offshore,Region28Gansu_Wind_Offshore,Region29Qinghai_Wind_Offshore,Region30Ningxia_Wind_Offshore,Region31Xinjiang_Wind_Offshore,Region1Beijing_Hydropower,Region2Tianjin_Hydropower,Region3Hebei_Hydropower,Region4Shanxi_Hydropower,Region5Innermongolia_Hydropower,Region6Liaoning_Hydropower,Region7Jilin_Hydropower,Region8Heilongjiang_Hydropower,Region9Shanghai_Hydropower,Region10Jiangsu_Hydropower,Region11Zhejiang_Hydropower,Region12Anhui_Hydropower,Region13Fujian_Hydropower,Region14Jiangxi_Hydropower,Region15Shandong_Hydropower,Region16Henan_Hydropower,Region17Hubei_Hydropower,Region18Hunan_Hydropower,Region19Guangdong_Hydropower,Region20Guangxi_Hydropower,Region21Hainan_Hydropower,Region22Chongqing_Hydropower,Region23Sichuan_Hydropower,Region24Guizhou_Hydropower,Region25Yunnan_Hydropower,Region26Tibet_Hydropower,Region27Shaanxi_Hydropower,Region28Gansu_Hydropower,Region29Qinghai_Hydropower,Region30Ningxia_Hydropower,Region31Xinjiang_Hydropower
0.523246588,0.478695751,0.561870178,0.5601352,0.641168494,0.517692115,0.553204588,0.580245362,0.433019115,0.434276871,0.310040726,0.379682333,0.245067542,0.355512281,0.488079419,0.45813441,0.254188178,0.316515546,0.282839403,0.430274752,0.451318542,0.423303817,0.491632161,0.453604935,0.649221057,0.766817824,0.546283526,0.517016545,0.685515843,0.541626094,0.578842643,0.435753211,0.415166587,0.458688763,0,0,0.413767148,0,0,0.383819541,0.347959021,0.259266,0.360229273,0.184516061,0.335008106,0.423872723,0.398735446,0.204018329,0.315101137,0.37933985,0,0.355159842,0.381189559,0,0,0,0.655559302,0,0,0,0,0,0.334839065,0.322118562,0.471013353,0.825938044,0.351952365,0.454114181,0.270806831,0.494203762,0.510955778,0.39600994,0.208780015,0.365300687,0.417821155,0.212535837,0.162426462,0.206232676,0.374980247,0.20505966,0.143298305,0.255612196,0.350104833,0.075894063,0.547084736,0.180979216,0.526323197,0.307412836,0.636958712,0.604717913,0.32283649,0.171527202,0.131438556,0,0.182391055,0.846489198,0,0,0,0,0,0.433656918,0.448036054,0.754864169,0,0.525878901,0,0.481499709,0,0,0,0.658467586,0.658467586,0.445479193,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.375595552,0.335242005,0.412868714,0.408234939,0.465605401,0.34452199,0.369730202,0.394635296,0.290505583,0.304697075,0.200386679,0.238744637,0.189323891,0.257069093,0.347748181,0.33431548,0.165443515,0.23615097,0.2102832,0.303757101,0.346124986,0.287899031,0.414991742,0.378778223,0.532920634,0.671473088,0.422809756,0.328848726,0.563282171,0.406164939,0.580903193,0.327594148,0.315795676,0.362412517,0,0,0.274102701,0,0,0.27653417,0.259605432,0.240919124,0.230382688,0.105699296,0.213131328,0.331545648,0.308787126,0.113406276,0.242808414,0.310389488,0,0.296922481,0.267126997,0,0,0,0.593588076,0,0,0,0,0,0.356923334,0.294268967,0.455516779,0.838172544,0.354753114,0.479411881,0.272426119,0.453245409,0.613597503,0.327258835,0.279576126,0.332478657,0.447728345,0.196691904,0.209352615,0.204765693,0.390162128,0.241692299,0.157203349,0.233766167,0.405751141,0.069706103,0.572175289,0.185067074,0.56451032,0.344204986,0.651966374,0.61147575,0.354701347,0.172241344,0.14459086,0,0.206003603,0.822643353,0,0,0,0,0,0.467439215,0.529315028,0.755143785,0,0.525336547,0,0.451988684,0,0,0,0.629725479,0.629725479,0.478769058,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.185603275,0.159622746,0.209467175,0.209754217,0.277780094,0.14039994,0.145361081,0.153542763,0.131296372,0.151544755,0.089151591,0.132182287,0.089991872,0.121224157,0.173974822,0.179426556,0.094167228,0.136793714,0.143257582,0.187980272,0.215549649,0.170413821,0.297546649,0.262834776,0.371817047,0.507101,0.248813574,0.252383775,0.389944726,0.225769522,0.529320151,0.178606593,0.178605878,0.212281295,0,0,0.108776631,0,0,0.144036787,0.146854732,0.128357532,0.134724432,0.048247855,0.128332001,0.198612469,0.186417869,0.038149717,0.151145168,0.162956733,0,0.209231729,0.164681151,0,0,0,0.484052412,0,0,0,0,0,0.357158965,0.280413196,0.399903246,0.836564339,0.348268425,0.545743003,0.175891614,0.370866928,0.72511323,0.246933523,0.358392291,0.286324455,0.480057355,0.214127554,0.30601622,0.194068907,0.404953443,0.302127525,0.157203349,0.239505267,0.411925359,0.077542159,0.58334634,0.223813292,0.608769211,0.412302368,0.647946111,0.612118628,0.364933761,0.184751528,0.148809337,0,0.214084341,0.726061781,0,0,0,0,0,0.467439215,0.603500425,0.725726092,0,0.61583131,0,0.451800025,0,0,0,0.591848457,0.591848457,0.478769058,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.044420823,0.033425317,0.057308828,0.057029028,0.078618144,0.012143688,0.005646689,0.00267183,0.012896946,0.026645084,0.008887614,0.021901655,0.012642723,0.013617065,0.034742475,0.052097774,0.021261748,0.014481898,0.04910314,0.074480317,0.078049537,0.066781913,0.191569023,0.119166788,0.183261499,0.29227718,0.090431785,0.126209629,0.216955203,0.076800829,0.449632896,0.052180501,0.053750659,0.075794349,0,0,0.000844889,0,0,0.02141772,0.027317394,0.00968759,0.011168828,0.004373246,0.009560034,0.067390246,0.06775368,0.003877517,0.036373484,0.084454499,0,0.087008144,0.069402905,0,0,0,0.326880999,0,0,0,0,0,0.295034883,0.245173234,0.325600385,0.804113406,0.341115781,0.61102123,0.132241327,0.271568083,0.776218114,0.19259976,0.339444337,0.279182357,0.432534209,0.244112729,0.367182775,0.171551606,0.332893914,0.362013526,0.161839189,0.276206932,0.353030958,0.073530026,0.566099723,0.305573751,0.605086719,0.455597622,0.572144951,0.610058371,0.333686819,0.212387404,0.144135077,0,0.189148124,0.574185547,0,0,0,0,0,0.388669467,0.63151356,0.654383145,0,0.725744886,0,0.384141901,0,0,0,0.582275566,0.582275566,0.400987387,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0.007091417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001989906,0.001209325,0,0.052332025,0.016691686,0.036616115,0.12565964,0,0.044473061,0.063491159,0.004347948,0.306564565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62E-05,0,0,0,0,0.171306731,0,0,0,0,0,0.239036094,0.128719777,0.276174413,0.802694989,0.283874652,0.621316498,0.116512144,0.234701647,0.82013514,0.172857751,0.265803433,0.329110649,0.344900067,0.267338288,0.453150253,0.134551479,0.300835915,0.458593125,0.206329362,0.325848975,0.30082338,0.055365157,0.455224964,0.402289662,0.570650226,0.503984787,0.459988414,0.570188136,0.272792913,0.257931869,0.139551012,0,0.182012316,0.418629835,0,0,0.047703498,0,0,0.270790916,0.640764849,0.579213407,0,0.757687424,0,0.329331858,0,0,0,0.591620226,0.591620226,0.283368598,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006597611,0,0,0.000508452,0,0.176740124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22093892,0.034742207,0.190458024,0.77585637,0.217427617,0.639054065,0.122078258,0.259461443,0.838670277,0.223392685,0.24638995,0.402401288,0.310813139,0.291825777,0.50606739,0.151984401,0.285066874,0.476956803,0.281030445,0.328801304,0.27936806,0.067445706,0.359185835,0.468295593,0.530224255,0.635015994,0.354863616,0.457639872,0.228212017,0.3169286,0.150068055,0,0.247404312,0.284198954,0,0,0.075597682,0,0,0.174494739,0.658509404,0.470454725,0,0.749132424,0,0.286626085,0,0,0,0.582045791,0.582045791,0.185780297,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082419866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204499,0,0.166363313,0.746382557,0.15929143,0.670175112,0.139525342,0.311121829,0.842085568,0.345079109,0.212889299,0.432466615,0.288999662,0.306731788,0.489114435,0.284195735,0.31894192,0.436769488,0.368103736,0.285746739,0.279292913,0.094806913,0.353889868,0.467516696,0.509033933,0.706356618,0.32956291,0.341023395,0.228025049,0.385655921,0.148190489,0,0.385324159,0.146914297,0,0,0.086426532,0,0,0.107602991,0.684915422,0.361187098,0,0.691921452,0,0.187063462,0,0,0,0.572289913,0.572289913,0.116759477,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015335092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204499,0.047158643,0.170582647,0.709644025,0.175142349,0.693857963,0.172102996,0.367033684,0.849008427,0.419957913,0.183981565,0.448078735,0.281070436,0.321649548,0.491076662,0.338448266,0.344159727,0.369683868,0.440252088,0.296063173,0.294157136,0.114009402,0.340793731,0.416100227,0.473869567,0.716234943,0.317506403,0.248476082,0.275130687,0.449278798,0.157595196,0,0.562754082,0.081297393,0,0,0.121670621,0,0,0.060950943,0.676332392,0.27435879,0,0.673790083,0,0,0,0,0,0.544573234,0.544573234,0.067631368,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204499,0.170572602,0.172314842,0.693297682,0.198907279,0.694263032,0.190250391,0.39068161,0.851023957,0.408176499,0.178695207,0.450452252,0.297882478,0.332436788,0.522252715,0.351731475,0.386066764,0.293161137,0.466235316,0.314685262,0.363748516,0.111959047,0.360833534,0.31919645,0.43751359,0.674509139,0.316586514,0.223756817,0.277344475,0.483603979,0.168305608,0,0.647892572,0.34315607,0,0,0.19695484,0,0,0,0.658719657,0.200547327,0,0.655836852,0,0,0,0,0,0.515787753,0.515787753,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190155708,0.061083362,0.262280506,0.332888918,0.265189913,0.240894692,0.577147938,0.203883524,0.36469165,0.44646756,0.02035689,0.142785944,0.315535815,0.287625253,0.275554155,0.203027039,0.058668089,0.302601288,0.283129152,0.206444514,0.188084039,0.698960441,0.131541153,0.504792043,0.499359677,0.442217419,0.524616247,0.386701859,0.159047534,0.556910889,0.144961691,0,0.806039323,0.856872482,0,0,0.858109328,0,0,0.174389081,0.54588628,0.053732874,0,0.005813609,0,0.524155036,0,0,0,0.225186629,0.225186629,0.185672225,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231884076,0.163046216,0.257299437,0.308808841,0.317433075,0.237367983,0.581671885,0.217165631,0.353423715,0.413099271,0.022137954,0.122351642,0.298043956,0.279341968,0.254039706,0.27728905,0.023256396,0.294158809,0.24965041,0.159562033,0.162249979,0.726551279,0.13633602,0.520541128,0.463097007,0.393586953,0.485847262,0.464329393,0.176850396,0.563863426,0.159850007,0,0.817594879,0.856872482,0,0,0.858109328,0,0,0.181363302,0.612256357,0,0,0.00851325,0,0.473571618,0,0,0,0.200915175,0.200915175,0.192800366,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241115502,0.297306694,0.244987972,0.294814543,0.335604191,0.248100209,0.569922812,0.22722354,0.37582586,0.375757101,0.026332269,0.120653974,0.267521491,0.254910235,0.239272015,0.311315345,0.021063712,0.245820192,0.219534436,0.117778531,0.134215776,0.732485759,0.10650184,0.483707219,0.428599604,0.371105129,0.432129711,0.487232248,0.132350216,0.524495408,0.186716522,0,0.801771299,0.856872482,0,0,0.857100861,0,0,0.188124448,0.519894414,0,0,0.009503351,0,0.533541244,0,0,0,0.200915175,0.200915175,0.199700447,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223003168,0.339269884,0.249143036,0.283031469,0.406569137,0.331757213,0.518072819,0.235093142,0.386833308,0.3599201,0.026332269,0.138041851,0.257142544,0.23307929,0.237745566,0.35186771,0.021088456,0.189694378,0.218396452,0.109192954,0.102352957,0.713238838,0.078773045,0.447285964,0.395223506,0.347063994,0.412016844,0.458263575,0.09440404,0.509503892,0.192092221,0,0.687817131,0.854646112,0,0,0.857100861,0,0,0.195542312,0.384857931,0,0,0.007575182,0,0.574653104,0,0,0,0.225186629,0.225186629,0.207259549,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214025002,0.353584485,0.240330329,0.260859573,0.495983251,0.377830752,0.422959582,0.24767585,0.410413259,0.381927749,0.024245787,0.148233623,0.262997941,0.240861609,0.235863044,0.389475047,0,0.166900008,0.199004584,0.109589023,0.082480607,0.68061138,0.074872431,0.412270771,0.333573298,0.302485425,0.387148504,0.449402008,0.072286043,0.458665544,0.196549844,0,0.615700489,0.8493344,0,0,0.858109328,0,0,0.203700299,0.202977999,0,0,0.00851325,0,0.655017652,0,0,0,0.282885418,0.282885418,0.215559879,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214554054,0.436924089,0.221847059,0.228406785,0.527057386,0.368432543,0.393369509,0.264843549,0.433940011,0.449469328,0.033349934,0.140583221,0.266366354,0.240841671,0.234540838,0.4571314,0.000473239,0.161671525,0.165062633,0.156361441,0.078598551,0.642372869,0.086375177,0.390239715,0.287067561,0.24476659,0.343357055,0.489058448,0.079332649,0.406362385,0.264701526,0,0.650657204,0.836470918,0,0,0.858043073,0,0,0.211482026,0.010518354,0.005015821,0,0.006591866,0,0.580923562,0,0,0,0.342121275,0.342121275,0.223465211,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0,0,0,0,0.006366377,0.013468345,0.03771963,0.072795096,0.003954497,0.000289772,0.000134444,0,0,0,0.00391882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024317687,0,0,0.008111668,0.002400019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227638199,0.532569789,0.208242847,0.255859349,0.492541688,0.337021974,0.376992489,0.27993478,0.399748461,0.492786872,0.053775269,0.112886749,0.246982163,0.190736516,0.22833313,0.486749889,0.010834386,0.127767369,0.14607607,0.151181526,0.078514875,0.568736732,0.09673988,0.373394376,0.260168939,0.221199742,0.317979789,0.463441856,0.142978362,0.358329827,0.399472209,0,0.605505719,0.832347876,0,0,0.856386608,0,0,0.205284138,0.042776131,0.052417119,0,0.00457402,0,0.474616504,0,0,0,0.3784479,0.3784479,0.217169824,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.072525248,0.065258685,0.054184204,0.042569273,0.066889012,0.118537913,0.14771583,0.192499059,0.085509436,0.069968868,0.060622344,0.044863223,0.050418995,0.041310939,0.087972655,0.032043383,0.031617372,0.016407309,0.035988818,0.011325219,0.010473273,0.016594273,0,0.002638645,0,0,0.029713653,0.001792678,0,0.018690027,0,0.079564193,0.089855938,0.067110731,0,0,0.129475811,0,0,0.101277159,0.089595732,0.083759652,0.053457431,0.055829062,0.047207821,0.080529788,0.050184316,0.03318185,0.018605712,0.036527497,0,0.025017732,0.019213747,0,0,0,0,0,0,0,0,0,0.240785415,0.594482635,0.191017766,0.221055424,0.449749688,0.305850321,0.343739329,0.285035835,0.39466513,0.440908912,0.079196271,0.092341836,0.263295889,0.15129149,0.23178173,0.437483505,0.016832816,0.106081054,0.128759997,0.153403398,0.091334243,0.45726442,0.089323209,0.36090459,0.25182478,0.20692726,0.276960283,0.425605202,0.172182671,0.304117975,0.48190894,0,0.54036206,0.841060478,0,0,0.852095498,0,0,0.240708614,0.073273979,0.12896632,0,0.00773596,0,0.46950145,0,0,0,0.355445369,0.355445369,0.253057346,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.191608374,0.199150663,0.180677621,0.160536493,0.227052597,0.287327281,0.338816148,0.425734489,0.208607973,0.219331609,0.173413643,0.179662005,0.131725884,0.077192253,0.21307948,0.147614214,0.11242816,0.09391972,0.060878591,0.087674922,0.077554101,0.074168044,0.141608174,0.057459716,0.079274704,0.025271233,0.131045297,0.086802171,0.059115819,0.156813469,0,0.183568284,0.211686962,0.179376629,0,0,0.271597924,0,0,0.210680016,0.233596875,0.237428839,0.176353142,0.041447164,0.096434029,0.184343204,0.195055418,0.10809417,0.094221505,0.079953568,0,0.096374506,0.07645033,0,0,0,0.0382968,0,0,0,0,0,0.247471171,0.630958306,0.181890755,0.198590638,0.4298007,0.296919027,0.333328772,0.288414815,0.401265905,0.408313108,0.093601418,0.08369005,0.273536647,0.132063532,0.234873778,0.405766685,0.020145009,0.093819378,0.119509727,0.156882584,0.099798728,0.393071701,0.08232455,0.356020234,0.246209607,0.199772455,0.25385691,0.409081055,0.182745564,0.269946814,0.520400354,0,0.510947982,0.845743893,0,0,0.849519493,0,0,0.266739374,0.085428164,0.16671223,0,0.009569551,0,0.476437421,0,0,0,0.336706471,0.336706471,0.27929427,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
